Call ID,Original Objection,Cluster,Deep Insight,Key Phrases,X,Y
697d98795c2d795d7772611a,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.6626250743865967,21.754961013793945
697d98795c2d795d7772611a,नहीं ma'am.,Direct Rejection: Nahi Ma'Am,The customer directly rejects the offer.,नहीं ma'am,14.740715980529785,3.3218066692352295
697d9d635c2d795d7772fc5f,हां हां.,Affirmation & Callback Agreement,Customer agrees to the suggested callback time.,हां हां,1.2429512739181519,9.851556777954102
697d9d635c2d795d7772fc5f,Yes.,Customer Agreement & Confirmation,The customer indicates interest in the offer.,Yes,19.550777435302734,-11.36862850189209
697d9d635c2d795d7772fc5f,Ok sir. जी मैं ठीक रहता हूं.,Agreement & Acknowledgement (Hinglish),The customer is sharing information,अच्छा ठीक है मैं रहा हूं,9.785971641540527,7.863328456878662
697d9d635c2d795d7772fc5f,जी करें करें yes.,Noise,Customer expressing interest in porting.,हां जी करा दो.,6.495619297027588,1.880138635635376
697d9d635c2d795d7772fc5f,क्या नाम है भारती AXA है वह तो उसमें tie up होगा मेरे ख़याल से.,Unclear/Noisy Utterances & Inquiries,No close match found in reference Gold Standard.,,9.514472007751465,1.817975640296936
697d9e735c2d795d77731e28,पैसे नहीं देंगे.,Lack Of Funds Objection,Customer objects because the cost is too high.,एक पैसा नहीं लगेगा,12.635700225830078,3.8227176666259766
697d9e735c2d795d77731e28,"चलो, कहीं सोचकर बैठा हुआ था.",Customer Activity & Occupation Disclosure,No close match found in reference Gold Standard.,,10.828837394714355,2.0753512382507324
697d9e735c2d795d77731e28,नहीं हम लोग sun हुआ है.,General Negation/Confirmation & Information Sharing,Customer confirms they are listening.,हम sun रहे हैं,10.665709495544434,3.8459722995758057
697d9e735c2d795d77731e28,एक minute.,"Stalling, Confusion, Information Sharing",Customer indicates they will check the plan name.,एक minute,9.224069595336914,3.72552227973938
697d9e735c2d795d77731e28,मेरी बात मार दिया.,Customer Interruption: Listen/Hear Me,The customer wants to be heard.,मेरा बात सुनो,8.818097114562988,-1.6883560419082642
697d9e735c2d795d77731e28,आपका पैसा कभी मारा है,Lack Of Funds Objection,No close match found in reference Gold Standard.,,12.628588676452637,3.7211554050445557
697d9e735c2d795d77731e28,पैसे तो हमारा नहीं है. तो आप बच्चा डर रहता है,Lack Of Funds Objection,The customer expresses an objection related to a lack of funds.,"नहीं madam, अभी हमारे पास पैसा नहीं है",12.562663078308105,3.7339649200439453
697d9e735c2d795d77731e28,हम सब दबा निकाले.,Noise,Customer specifies all family members do jogging.,हम सभी jogging करते हैं,9.152063369750977,3.040480852127075
697d9e735c2d795d77731e28,चार हज़ार कमाने का रहेगा हम पच्चीस हज़ार रुपए लगा देंगे,Family Member Count Inquiry,Fallback due to error,,7.330467224121094,3.507864236831665
697d9e735c2d795d77731e28,वह तो उसकी नहीं है बस छुपाने की दूर रहने के लिए.,Noise,The customer states the intended recipient isn't available.,वह है नहीं पास में,11.91388988494873,4.295126438140869
697d9e735c2d795d77731e28,लिए. घर चल रहा है. घर जाएगा वह मंगा मर जाए.,Noise,No close match found in reference Gold Standard.,,8.549042701721191,2.309725046157837
697d9f545c2d795d77733a4a,बोलो.,"""Boliye/Bolo"": Proceed Inquiry",The customer is saying 'go on'.,बोलो,5.685276031494141,-10.52301025390625
697d9f545c2d795d77733a4a,नहीं नहीं नहीं.,Expressing Disinterest/Rejection,Fallback due to error,,11.775978088378906,5.306875705718994
697d9f545c2d795d77733a4a,I already verified.,Existing Insurance & Medications,The customer provides a reason for not being interested: they already have insurance.,Already मैंने रखा है,9.612906455993652,2.904240608215332
697d9f545c2d795d77733a4a,नहीं madam actually किया हुआ है.,Explicit Rejection: Not Interested,The customer explicitly states they are not interested at the present time.,नहीं अभी नहीं की है madam,12.734987258911133,2.8729517459869385
697d9f545c2d795d77733a4a,इसके लिए madam.,Affirmative Acknowledgement (जी Ma'Am),The customer agrees to listen to the explanation.,कर दीजिए madam,12.981735229492188,-2.444180488586426
697d9f545c2d795d77733a4a,Already किया हूं सब.,Existing Insurance & Medications,Customer said that all of family and friends already have insurance.,सब का कराया हुआ है,9.340343475341797,3.1293063163757324
697d9f545c2d795d77733a4a,देखता हूं ना madam मैं आपको बताता हूं.,Acknowledgement & Invitation To Proceed,"The customer expresses conditional interest, indicating they might consider a plan if suggested.",अगर आप बोले तो देखेंगे,11.141462326049805,-0.5524806976318359
697d9f545c2d795d77733a4a,अगर पुछ लेता हूं अगर कोई family या इसमें कराना रहेगा तो.,"Stalling, Confusion, Information Sharing",No close match found in reference Gold Standard.,,8.590394020080566,3.316068649291992
697d9f545c2d795d77733a4a,"मैं देखता हूं आपको बताता हूं, है ना?",Noise,Fallback due to error,,9.424943923950195,0.1697697937488556
697da02f5c2d795d77735622,हां बोलिए.,Customer Confirmation: 'Haan Boliye',"Customer says 'Haan boliye', indicating they are confirming and ready to proceed.",Haan boliye,10.895359992980957,-9.12243366241455
697da02f5c2d795d77735622,नहीं मेरा already है,General Rejection & Objections,Fallback due to error,,11.232601165771484,3.4534897804260254
697da02f5c2d795d77735622,नहीं वह data का है.,Rejection & Negative Confirmation,"Customer provides a negative response to a previous unasked question, reinforcing their disinterest.","No, it is not.",11.259754180908203,4.612442970275879
697da02f5c2d795d77735622,"नहीं नहीं नहीं नहीं, thank you, thank you.",Expressing Disinterest/Rejection,The customer expresses strong disinterest in the offer with multiple negations.,No-no-no thank you thank you,11.739433288574219,5.206363201141357
697da02f5c2d795d77735622,You.,Unclear/Incoherent Utterances,The customer suggests a specific time within the given window.,आप.,8.109137535095215,2.999598264694214
697da02f5c2d795d77735622,बेकार में आपको time waste करेंगे आपका time waste करेंगे.,Customer Activity & Occupation Disclosure,Customer explicitly requests the bot not to waste time.,waste your time and my time,10.969669342041016,1.3838316202163696
697da02f5c2d795d77735622,क्या बोलना पड़ेगा?,General Inquiry & Clarification,The customer is asking the reason for the call.,बोलो क्या बोलना है?,8.0964937210083,-0.2772383987903595
697da02f5c2d795d77735622,नहीं मेरा already है एक,Noise,Fallback due to error,,11.07091236114502,3.4557909965515137
697da02f5c2d795d77735622,Actually मेरे पास एक already है ना insurance.,Existing Health Insurance Status,"Customer provides a reason for not being interested, stating they already have health insurance.",Ma'am actually मेरे पास already health insurance है मेरे पास,10.129335403442383,2.7322072982788086
697da02f5c2d795d77735622,नहीं तो मैं ज़रूर लेता.,General Rejection & Objections,The customer reiterates their disinterest.,नहीं मैं नहीं लूंगी,11.229043006896973,3.5315377712249756
697da02f5c2d795d77735622,हां तब हम बता देंगे आपको.,Noise,Customer's statement is incomplete and reiterates previous intent to find out.,तो हम बता करेंगे,9.39540958404541,0.19533394277095795
697da02f5c2d795d77735622,"ठीक है, होगा तो हम आपको बता देंगे.",Inferred Pattern,Customer indicates potential future interest and willingness to contact the company if needed.,"चलिए ठीक है, ज़रूरत रहेगा तो बताऊंगा आपको",9.923629760742188,0.53544682264328
697da0e45c2d795d77736be3,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.6653618812561035,21.684606552124023
697da0e45c2d795d77736be3,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.63476824760437,21.767887115478516
697da0e45c2d795d77736be3,नहीं तो नहीं.,Expressing Disinterest/Rejection,The customer seems to indicate they are not the person being asked for initially.,नहीं तो,11.718681335449219,5.377532482147217
697da0e45c2d795d77736be3,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.6794612407684326,21.700664520263672
697da2415c2d795d7773987b,जी बिल्कुल आप दीपक मीना से बात कर,Noise,Customer requests to speak to his mommy.,"हां, मेरी mommy से बात कीजिए आप.",9.805460929870605,-0.8623700141906738
697da2415c2d795d7773987b,जी नहीं.,Polite Rejection (Hindi),The customer expresses that they are not interested in the offer.,जी नहीं,23.01495361328125,-1.6530709266662598
697da2415c2d795d7773987b,अरे यहां से line fine क्या करेगी? Line तो cut रही है तुम्हारी और हमारी अभी.,Noise,No close match found in reference Gold Standard.,,8.669045448303223,0.3281920552253723
697da2415c2d795d7773987b,है क्या करेंगे दो minute के ऊपर का?,Noise,Customer delays for a few minutes.,दो minute,11.440667152404785,1.005710482597351
697da2415c2d795d7773987b,करना क्या है?,Process & Action Inquiry,Customer asks what needs to be done.,क्या करना होगा,7.4775896072387695,0.08590022474527359
697da2415c2d795d7773987b,गांजा गांजा भी रखा है ना ऐसे पत्ते में?,Unclear Agreement/Confusion,No close match found in reference Gold Standard.,,7.868913650512695,1.6659573316574097
697da2415c2d795d7773987b,a क्या काम में आता है insurance तो insurance ही है.,Noise,"Customer asks about what health insurance is, showing initial curiosity.",Health insurance health insurance में क्या है,9.714120864868164,2.1306779384613037
697da2415c2d795d7773987b,हम तो जानते ना आए.,General Negation/Confirmation & Information Sharing,Customer is explicitly stating they do not want to know more.,"नहीं, हम नहीं जानना चाहते",10.843496322631836,3.9066503047943115
697da2b65c2d795d7773a685,ठीक है sir phone. Hello?,Agreement & Acknowledgement (Hinglish),Customer is firmly rejecting the offer and asking to end the call.,"ठीक है?, काट दो phone",9.858773231506348,7.8614726066589355
697da2b65c2d795d7773a685,जी बताएं.,Hold & Acknowledgment Pattern,The customer acknowledges the bot and gives permission to proceed.,जी बताएं,19.016813278198242,10.355846405029297
697da2b65c2d795d7773a685,अभी नहीं है.,No Current Insurance Coverage,The customer states they do not currently have health insurance.,अभी नहीं है,12.312517166137695,4.062516212463379
697da2b65c2d795d7773a685,बताइए.,Seeking Further Details,Fallback due to error,,6.4464802742004395,-2.4992759227752686
697da2b65c2d795d7773a685,नहीं अभी करूंगा.,Immediate Rejection: Not Now,The customer clearly states they are not interested in getting another plan.,नहीं अभी करने का,11.771844863891602,3.6572749614715576
697da31d5c2d795d7773b324,"जी, आज़ाद खान से बात हो रही है.",Identity Confirmation & Acknowledgment,Customer confirms identity.,हां जी अरुण पासवान से बात हो रहा है,9.633441925048828,-0.5867306590080261
697da31d5c2d795d7773b324,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.6956448554992676,21.69728660583496
697da31d5c2d795d7773b324,"Right, नहीं, sorry.",Expressing Disinterest/Rejection,Fallback due to error,,11.640623092651367,5.360964298248291
697da31d5c2d795d7773b324,Sorry.,Inferred Pattern,Customer indicates confusion or misunderstanding.,Sorry.,9.816518783569336,-4.007081031799316
697da31d5c2d795d7773b324,नहीं नहीं नहीं.,Expressing Disinterest/Rejection,Fallback due to error,,11.734070777893066,5.302213668823242
697da31d5c2d795d7773b324,"Ok, मैं बाद में बात करूंगी दुबारा.",Inferred Pattern,Customer avoids commitment and expresses intent to consider it later.,"ठीक है, देखते हैं बाद में बात करेंगे",10.383084297180176,0.7838755249977112
697da31d5c2d795d7773b324,नहीं नहीं.,"Agreement/Rejection: ""Na Na/Nahi Nahi""",Fallback due to error,,-3.0306079387664795,15.003878593444824
697da31d5c2d795d7773b324,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.6468758583068848,21.742984771728516
697da31d5c2d795d7773b324,Sorry.,Inferred Pattern,Customer indicates confusion or misunderstanding.,Sorry.,9.826323509216309,-4.0291595458984375
697da41d5c2d795d7773d306,नहीं नहीं.,"Agreement/Rejection: ""Na Na/Nahi Nahi""",Fallback due to error,,-3.0701911449432373,15.043445587158203
697da41d5c2d795d7773d306,"नहीं नहीं, कुछ नहीं.",Denial Of Pre-Existing Conditions,Customer denying pre-existing conditions.,"नहीं नहीं, कुछ भी नहीं",10.85110855102539,4.8448286056518555
697da41d5c2d795d7773d306,नहीं नहीं.,"Agreement/Rejection: ""Na Na/Nahi Nahi""",Fallback due to error,,-3.021939277648926,14.995219230651855
697da41d5c2d795d7773d306,कुछ नहीं लेना है अभी.,No Current Insurance/Need,Customer shares they don't have plan currently.,अभी कुछ नहीं,11.533574104309082,4.162742614746094
697da41d5c2d795d7773d306,बोलो?,"""Boliye/Bolo"": Proceed Inquiry",Customer is asking to proceed.,बोलो?,5.760291576385498,-10.257562637329102
697da41d5c2d795d7773d306,हां हां.,Affirmation & Callback Agreement,Customer agrees to the suggested callback time.,हां हां,1.247087001800537,9.846960067749023
697da41d5c2d795d7773d306,"नहीं नहीं, अभी कुछ नहीं.",No Current Insurance/Need,Customer states that there are no existing conditions.,"नहीं नहीं, अभी कुछ भी नहीं है",11.394256591796875,4.197085380554199
697da41d5c2d795d7773d306,थोड़े दिनों के बाद अभी कुछ नहीं.,No Current Insurance/Need,The customer states they do not currently have any health insurance plans.,अभी तो नहीं है कुछ भी,11.477282524108887,4.148237228393555
697da4555c2d795d7773d980,हां जी बोलिए.,Customer Acknowledgment & Confirmation,The customer confirms that they are the person the bot is trying to reach.,हां जी बोलिए,9.610977172851562,-1.649259090423584
697da4555c2d795d7773d980,हां जी.,Customer Acknowledgement: 'Haan Ji',Customer agrees with the information provided.,हां जी,-8.447901725769043,-1.3312541246414185
697da4555c2d795d7773d980,नहीं नहीं.,"Agreement/Rejection: ""Na Na/Nahi Nahi""",Fallback due to error,,-3.028682231903076,15.001947402954102
697da4555c2d795d7773d980,नहीं नहीं.,"Agreement/Rejection: ""Na Na/Nahi Nahi""",Fallback due to error,,-3.0269219875335693,15.000174522399902
697da4555c2d795d7773d980,हां जी करिए.,Noise,Customer expressing interest in porting.,हां जी करा दो.,6.535751819610596,1.9110620021820068
697da4555c2d795d7773d980,मेरा बाप बाबा मां और,Family Member Count Inquiry,"The customer clarifies that there are no children, but rather his father and mother are included.",बच्चे नहीं मेरे father और mother,8.055665016174316,4.216732978820801
697da4555c2d795d7773d980,हम दोनों हमारा दो guitar.,Family Member Count Inquiry,No close match found in reference Gold Standard.,,7.688689708709717,3.9974594116210938
697da4555c2d795d7773d980,छह छह लाख रुपए.,Noise,No close match found in reference Gold Standard.,,6.337527751922607,3.712169885635376
697da4555c2d795d7773d980,हमारा,Unclear/Incoherent Utterances,Customer says 'Hamara wah'.,हमारा वह,8.03335952758789,3.0808355808258057
697da4555c2d795d7773d980,Papa का eighty five,Family Age Information Provided,Fallback due to error,,6.537867546081543,5.173386573791504
697da4555c2d795d7773d980,"five,",Family Size: Five Members,Providing family member's age,five,13.98132038116455,0.4644356369972229
697da4555c2d795d7773d980,मेरा thirty five.,Noise,The customer is providing their age.,मेरा thirty one,6.321881294250488,5.067391872406006
697da4555c2d795d7773d980,मेरा b b का thirty two.,Family Age Information Provided,The customer is providing their age.,मेरा thirty one,6.371557235717773,5.050339698791504
697da4555c2d795d7773d980,मेरा बड़ा बेटा का तेरह.,Family Age Information Provided,Customer mentions his son's age.,मेरे बेटे की eight,7.3057026863098145,4.6825408935546875
697da4555c2d795d7773d980,और छोटा बेटा का May.,Family Age Information Provided,customer about to reveal the daughter's age.,और बच्ची की daughter की,7.284252643585205,4.626591205596924
697da4dc5c2d795d7773e99a,हां sir.,Affirmation & Confirmation (Hinglish),Customer agrees to the scheduled callback.,हां sir,11.936594009399414,-2.487459182739258
697da4dc5c2d795d7773e99a,Hold में एकदम बढ़ो ना एकदम,Noise,No close match found in reference Gold Standard.,,11.946447372436523,4.518704414367676
697da4dc5c2d795d7773e99a,हो के claims लगाकर हो ही काम कर.,Noise,No close match found in reference Gold Standard.,,6.54987096786499,1.8121373653411865
697da4dc5c2d795d7773e99a,भी करेंगे बात करते.,"""Boliye/Bolo"": Proceed Inquiry",The customer repeats they will talk later.,बात करूंगा,5.6316962242126465,-10.614886283874512
697da4dc5c2d795d7773e99a,Complaint ले लिखा uncle,Acknowledgement & Invitation To Proceed,No close match found in reference Gold Standard.,,11.02617073059082,-0.9705303907394409
697da4dc5c2d795d7773e99a,ढंग से बंद करके बता,Seeking Further Details,No close match found in reference Gold Standard.,,6.5086798667907715,-2.4394397735595703
697da4dc5c2d795d7773e99a,और hold थोड़ा बहुत हो गई था.,Noise,No close match found in reference Gold Standard.,,9.248966217041016,0.9953435063362122
697da4dc5c2d795d7773e99a,चलेगा.,General Agreement & Confirmation,Customer seems to be delaying a direct answer.,"चलेगा, चलेगा",8.117613792419434,2.3160712718963623
697da4dc5c2d795d7773e99a,पढ़ा सकते हो.,Noise,Fallback due to error,,8.64197063446045,1.9532619714736938
697da4dc5c2d795d7773e99a,उसमें direct हो जाएगा,General Agreement & Confirmation,No close match found in reference Gold Standard.,,7.97703218460083,2.2243447303771973
697da4e05c2d795d7773ea29,के husband से बात कर रहे हैं?,Ai Bot Identification & Origin,The customer clarifies they are the husband of the intended recipient.,उनके husband से बात कर रही है,9.114237785339355,-0.2204836905002594
697da4e05c2d795d7773ea29,आप बोलिए ना क्या है तो?,General Inquiry & Clarification,The customer is asking the reason for the call.,बोलो क्या बोलना है?,8.143526077270508,-0.19222760200500488
697da4e05c2d795d7773ea29,No madam.,No Existing Health Insurance,Customer denies any pre-existing conditions.,No madam,14.559121131896973,3.2428741455078125
697da4e05c2d795d7773ea29,"Madam, दोनों की health बढ़िया है madam.",Noise,The customer states they have fully recovered.,पूरी तरीके से ठीक है मुझे कोई समस्या नहीं है,10.019205093383789,7.530876636505127
697da4e05c2d795d7773ea29,"नहीं, अभी तो दोनों comfortable हैं madam.",Explicit Rejection: Not Interested,The customer expresses disinterest.,"नहीं नहीं, अभी फ़िलहाल madam नहीं है",12.490593910217285,2.882474422454834
697da4e05c2d795d7773ea29,ऐसा कुछ रहेगा तो?,Process & Action Inquiry,The customer is seeking more information.,ऐसा कुछ?,7.356527328491211,0.1881120800971985
697da5795c2d795d7773fcac,आवाज़ आ रही है बताइए.,Inferred Pattern,The customer confirms the bot's audibility and requests to proceed.,आ रही है बताइए,10.161568641662598,-0.7284180521965027
697da5795c2d795d7773fcac,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.698180913925171,21.81350326538086
697da5795c2d795d7773fcac,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.718306064605713,21.747417449951172
697da5795c2d795d7773fcac,ठीक है.,"General Agreement: ""Theek Hai""",Customer providing a positive response.,ठीक है.,8.870251655578613,9.336766242980957
697da5795c2d795d7773fcac,"ठीक है, नहीं करवाना है.",Noise,The customer explicitly rejects the offer.,"Ok, no",11.351612091064453,4.840458869934082
697da5c75c2d795d7774069c,मैंने already health insurance ले रखा है.,Existing Health Insurance Status,The customer is explaining their reason for rejection.,Already मेरे पास health insurance है,10.028975486755371,2.6539676189422607
697da5c75c2d795d7774069c,जी नहीं.,Polite Rejection (Hindi),The customer expresses that they are not interested in the offer.,जी नहीं,23.007423400878906,-1.6568037271499634
697da5c75c2d795d7774069c,जी नहीं.,Polite Rejection (Hindi),The customer expresses that they are not interested in the offer.,जी नहीं,23.001277923583984,-1.6529239416122437
697da7225c2d795d77743011,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.8246867656707764,21.712186813354492
697da7225c2d795d77743011,नहीं नहीं नहीं.,Expressing Disinterest/Rejection,Fallback due to error,,11.790975570678711,5.333106994628906
697da7225c2d795d77743011,Thank you.,Inferred Pattern,Customer continues to reject.,Thank you,9.813018798828125,-4.449459552764893
697da7225c2d795d77743011,Ma'am no.,Direct Rejection: Nahi Ma'Am,Customer states they do not have health insurance.,Ma'am no,14.673081398010254,3.281755208969116
697da7225c2d795d77743011,"नहीं ma'am, I don't have any requirement.",Explicit Rejection: Not Interested,"The customer explicitly states they have not requested anything, implying a lack of interest.","No ma'am, I have not request",12.487327575683594,2.9399592876434326
697da7225c2d795d77743011,Ma'am I have I have मेरे पास मेरी company से ही जो है ना है insurance और अच्छा खासा है वह.,Existing Health Insurance Status,The customer informs the bot that they already have health insurance with them.,"Ma'am, group, health insurance, आपका",10.17563247680664,2.8173770904541016
697da7225c2d795d77743011,"जब company में नहीं रहूंगा, तब करवा लूंगा. अभी नहीं करवाना मुझे.",Existing Health Insurance Status,Customer indicates they currently have no health insurance.,"nahi, abhi nahi koi company mein",10.681121826171875,3.113128423690796
697da7225c2d795d77743011,No requirement.,Noise,Customer responds again they are not interested.,Not required,11.627978324890137,4.550114154815674
697da7225c2d795d77743011,"मेरे पास मेरी company नहीं, मेरा health insurance",Existing Health Insurance Status,Fallback due to error,,10.227259635925293,2.8219833374023438
697da7225c2d795d77743011,जी जी तब,Customer Acknowledgement: 'Haan Ji',"Initial ""हां जी"" might indicate initial interest, but is quickly followed by a ""नहीं"".",हां जी,-8.211442947387695,-1.1348628997802734
697da7225c2d795d77743011,तब नहीं.,No Current Insurance Coverage,The customer seems to indicate they are not the person being asked for initially.,नहीं तो,12.126632690429688,3.9427969455718994
697da7295c2d795d77743144,हां बोलिए ma'am.,Acknowledgement & Invitation To Proceed,"Customer indicates a willingness to listen, albeit tentatively.",हां बोलिए ma'am,11.604997634887695,-1.22090482711792
697da7295c2d795d77743144,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.688927412033081,21.70517349243164
697da7295c2d795d77743144,मैं नहीं हूं.,Inferred Pattern,"Customer says 'नहीं हूं,' indicating they are not the person or not interested.",नहीं हूं,12.831835746765137,5.015370845794678
697da7295c2d795d77743144,हम लोग नहीं पढ़ते हैं.,General Negation/Confirmation & Information Sharing,Fallback due to error,,10.660992622375488,3.8115177154541016
697da7295c2d795d77743144,ज़्यादातर होकर बात करते हैं.,"""Boliye/Bolo"": Proceed Inquiry",Customer says he wants to talk.,बात करते हैं,5.696347236633301,-10.403149604797363
697da7295c2d795d77743144,दूसरी policy use करते हैं इसलिए.,General Policy Information Inquiry,Questioning rationale for another policy given the existing one.,और company की policy क्यों लेगा?,7.892032146453857,1.1321032047271729
697da7295c2d795d77743144,ठीक है होगा तो फिर हम बता देंगे,Inferred Pattern,Customer's statement is incomplete and reiterates previous intent to find out.,तो हम बता करेंगे,10.071081161499023,0.6217186450958252
697da7295c2d795d77743144,यहां पर. यहां पर number?,Noise,"The customer speaks Spanish, which is an indicator of confusion or wrong number",¿Ahí?,8.44726848602295,0.8474699258804321
697da7725c2d795d777439c5,बात कर रहा हूं online वहां पर.,Noise,Fallback due to error,,10.31350326538086,0.40636083483695984
697da7725c2d795d777439c5,ठीक है? ठीक है वह link रुको उनकी जवाब दीजिए.,Noise,Customer confirms.,"ठीक है ना?, ठीक",8.777783393859863,8.24326229095459
697da7725c2d795d777439c5,ठीक है? Late brokerage कुछ जवाब दीजिए.,Confirmation Seeking (Theek Hai?),No close match found in reference Gold Standard.,,7.5702080726623535,9.11772346496582
697da7725c2d795d777439c5,No.,No Existing Health Insurance,The customer confirms they do not have a health insurance plan.,No,4.0330634117126465,-15.296984672546387
697da9fb5c2d795d77748980,Tell me.,Seeking Further Details,Fallback due to error,,6.46044397354126,-2.4873080253601074
697da9fb5c2d795d77748980,नहीं ma'am. Thank you ma'am.,Direct Rejection: Nahi Ma'Am,The customer reiterates their disinterest.,"No, ma'am, Thank you",14.748785972595215,3.315830945968628
697da9fb5c2d795d77748980,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.668536901473999,21.59833526611328
697da9fb5c2d795d77748980,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.739917755126953,21.73577117919922
697da9fb5c2d795d77748980,Ninth.,Noise,The customer's response 'Nine' is unclear and suggests either confusion or an attempt to answer a misunderstood question.,Nine,5.720503807067871,3.8497891426086426
697da9fb5c2d795d77748980,Hello मेरी आवाज़ आ रही है?,Noise,The customer acknowledges hearing the bot but expresses disinterest.,आवाज़ आ रही है interested नहीं होगा,9.96800708770752,-0.6915678381919861
697da9fb5c2d795d77748980,क्या आप मुझे अपनी current policy और policy की date बता सकते हैं?,General Policy Information Inquiry,Customer asks about the policy.,Policy के बारे में बताओगे,8.03885269165039,0.9353142380714417
697da9fb5c2d795d77748980,क्यों?,Noise,"The customer is repeating 'ka' indicating a lack of understanding, possibly related to the previous question.",का?,7.8770318031311035,0.22613154351711273
697da9fb5c2d795d77748980,क्यों जानना है आपको?,General Offer Inquiry & Clarification,The customer raises an objection to the call.,मारना चाहते हो जानना क्यों चाहो?,8.314560890197754,0.23693221807479858
697da9fb5c2d795d77748980,मैं आपको नहीं बताना चाहता.,Noise,Customer states they are not interested in speaking.,interest नहीं है,11.959835052490234,4.908919334411621
697daa3b5c2d795d777491fe,हां जी बोल रहे हैं.,Noise,The customer confirms that they are the person the bot is trying to reach.,"हां जी, बोल रहा हूं",9.690325736999512,-1.074521780014038
697daa3b5c2d795d777491fe,अच्छा,Customer Acknowledgement/Agreement,Customer gives a non-committal response.,अच्छा,-5.64075231552124,3.3143599033355713
697daa3b5c2d795d777491fe,किस चीज़ का checkup होगा?,Noise,Customer is asking for specifics about the checkup.,क्या करवाएंगे उसमें checkup में?,8.176541328430176,0.03994715213775635
697daa3b5c2d795d777491fe,मुझे कोई ऐसी बीमारी है ही नहीं.,General Negation/Confirmation & Information Sharing,The customer says they do not have any diseases.,ऐसी अभी कोई बीमारी नहीं है.,10.886662483215332,4.056119918823242
697daa3b5c2d795d777491fe,ठीक है?,Confirmation Seeking (Theek Hai?),The customer seeks confirmation.,ठीक है?,7.512851715087891,9.157525062561035
697daa3b5c2d795d777491fe,नहीं अभी तो नहीं ma'am.,Immediate Disinterest/Rejection,Customer says no to questions,नहीं नहीं ma'am अभी,12.346299171447754,2.6432182788848877
697daa3b5c2d795d777491fe,ठीक है?,Confirmation Seeking (Theek Hai?),The customer seeks confirmation.,ठीक है?,7.512395858764648,9.157319068908691
697daa3b5c2d795d777491fe,नहीं अभी कोई test नहीं कराना है अभी.,No Current Insurance/Need,The customer is declining the free check-up offer.,नहीं अभी कोई checkup नहीं करवाना है मेरी,11.577190399169922,3.994852066040039
697daa3b5c2d795d777491fe,कोई ऐसी बीमारी है नहीं.,Noise,The customer says they do not have any diseases.,ऐसी अभी कोई बीमारी नहीं है.,10.816134452819824,4.21066427230835
697daa3b5c2d795d777491fe,ठीक है?,Confirmation Seeking (Theek Hai?),The customer seeks confirmation.,ठीक है?,7.512142181396484,9.159063339233398
697daa3b5c2d795d777491fe,Madam अभी जब कोई बीमारी है नहीं तो क्या check कराऊं?,Driving Excuse/Stalling,Customer questions the necessity of a health checkup if they perceive themselves as healthy.,"Health checkup क्या करूं, कोई बीमारी है नहीं?",10.793400764465332,2.5700464248657227
697daa3b5c2d795d777491fe,"ना BP है, ना sugar है,",Customer Discloses Bp History,The customer denies any serious pre-existing conditions.,"ना sugar है, ना BP है, कुछ नहीं",9.063822746276855,2.6234138011932373
697daa3b5c2d795d777491fe,बड़ा हुआ है.,Family Size & Coverage Inquiry,Customer indicates their willingness to proceed.,badhenge,7.915099143981934,3.723210334777832
697daa3b5c2d795d777491fe,ठीक है.,"General Agreement: ""Theek Hai""",Customer providing a positive response.,ठीक है.,8.879973411560059,9.340165138244629
697daa3b5c2d795d777491fe,हां line पर रहिए.,On-The-Line Confirmation,Customer confirms they are on the line.,हां line पर रहें.,10.712664604187012,-0.05414769798517227
697dabd95c2d795d7774c561,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.6784965991973877,21.748632431030273
697dabd95c2d795d7774c561,नहीं चाहिए नहीं नहीं नहीं.,Expressing Disinterest/Rejection,The customer expresses disinterest in the offer.,"नहीं चाहिए, नहीं चाहिए",11.770096778869629,5.133230686187744
697dabd95c2d795d7774c561,नहीं चाहिए भाई नहीं चाहिए.,Noise,Customer strongly rejects the callback.,नहीं नहीं नहीं भाई,11.74839973449707,4.726789474487305
697dabd95c2d795d7774c561,नहीं.,No Existing Health Insurance,The customer explicitly states they do not have a health insurance plan.,नहीं,3.8713927268981934,21.857261657714844
